id,candidate_id,job_id,match_score,status
1030,407,818,93,Applied
1031,407,2017,74,Rejected
1032,408,179,92,Interviewing
1033,408,678,100,Rejected
1034,408,817,84,Interviewing
1035,409,701,90,Offered
1036,409,1698,77,Rejected
1037,410,739,66,Technical Test
1038,411,1743,92,Rejected
1039,411,1306,94,Applied
1040,411,100,66,Technical Test
1041,412,90,67,Technical Test
1042,412,1106,64,Rejected
1043,413,1045,99,Interviewing
1044,413,890,90,Applied
1045,413,1219,74,Offered
1046,414,543,93,Interviewing
1047,414,2050,94,Interviewing
1048,414,441,78,Interviewing
1049,415,730,88,Offered
1050,415,639,74,Technical Test
1051,415,69,93,Rejected
1052,416,1968,90,Rejected
1053,416,1197,73,Rejected
1054,416,1581,91,Offered
1055,417,1229,88,Applied
1056,417,1236,95,Interviewing
1057,417,1772,75,Rejected
1058,418,226,86,Applied
1059,418,717,87,Technical Test
1060,418,1376,88,Offered
1061,418,1794,79,Offered
1062,419,354,62,Offered
1063,419,2033,72,Interviewing
1064,419,1276,81,Technical Test
1065,419,1698,92,Applied
1066,420,892,98,Applied
1067,420,627,84,Rejected
1068,420,1454,84,Rejected
1069,420,837,95,Applied
1070,421,1848,87,Applied
1071,421,468,66,Technical Test
1072,422,1155,70,Interviewing
1073,422,1487,75,Applied
1074,422,311,63,Interviewing
1075,422,843,78,Interviewing
1076,423,579,71,Interviewing
1077,423,664,98,Rejected
1078,423,1866,75,Rejected
1079,424,1671,72,Technical Test
1080,424,282,77,Interviewing
1081,424,458,75,Offered
1082,424,544,94,Interviewing
1083,425,1217,96,Interviewing
1084,425,1938,98,Offered
1085,425,99,72,Technical Test
1086,425,1663,63,Interviewing
1087,426,330,62,Offered
1088,427,1897,77,Interviewing
1089,428,170,66,Technical Test
1090,429,1188,88,Technical Test
1091,429,899,69,Applied
1092,429,1901,93,Applied
1093,429,774,86,Rejected
1094,430,1992,80,Technical Test
1095,430,1069,98,Interviewing
1096,430,1469,98,Rejected
1097,430,724,77,Offered
1098,431,1804,61,Rejected
1099,431,1927,89,Interviewing
1100,431,1206,60,Technical Test
1101,432,747,71,Rejected
1102,432,111,68,Offered
1103,432,690,85,Technical Test
1104,433,388,98,Interviewing
1105,433,708,92,Interviewing
1106,434,174,83,Offered
1107,435,847,61,Interviewing
1108,435,1849,97,Offered
1109,436,484,68,Interviewing
1110,437,1499,65,Technical Test
1111,437,1938,100,Offered
1112,438,1167,61,Applied
1113,438,102,90,Offered
1114,439,1648,66,Applied
1115,439,2041,63,Rejected
1116,439,1501,68,Offered
1117,439,1736,84,Interviewing
1118,440,293,98,Technical Test
1119,440,281,79,Technical Test
1120,440,1667,75,Rejected
1121,441,2067,81,Technical Test
1122,441,257,82,Applied
1123,441,1054,67,Applied
1124,441,1188,76,Rejected
1125,442,1917,77,Interviewing
1126,442,1467,85,Offered
1127,443,1287,69,Offered
1128,444,136,66,Applied
1129,445,1995,69,Applied
1130,445,1187,62,Rejected
1131,445,1044,69,Interviewing
1132,445,508,94,Interviewing
1133,446,1866,93,Technical Test
1134,446,235,63,Rejected
1135,446,1303,84,Applied
1136,446,1093,69,Rejected
1137,447,432,80,Interviewing
1138,448,546,86,Rejected
1139,448,1123,77,Technical Test
1140,448,401,91,Offered
1141,448,1134,82,Rejected
1142,449,1748,73,Rejected
1143,450,222,95,Interviewing
1144,450,1678,93,Rejected
1145,451,541,87,Offered
1146,451,895,87,Applied
1147,452,672,70,Rejected
1148,452,995,68,Rejected
1149,453,764,62,Technical Test
1150,453,1271,85,Rejected
1151,454,1452,78,Interviewing
1152,455,75,79,Offered
1153,455,1,90,Interviewing
1154,455,1302,67,Applied
1155,455,1068,99,Applied
1156,456,189,65,Technical Test
1157,457,1968,65,Interviewing
1158,458,1677,64,Interviewing
1159,459,194,73,Technical Test
1160,459,1443,73,Applied
1161,459,946,89,Offered
1162,459,28,69,Interviewing
1163,460,638,85,Rejected
1164,460,32,64,Rejected
1165,460,798,83,Offered
1166,460,26,84,Applied
1167,461,1762,63,Interviewing
1168,462,383,65,Offered
1169,462,363,60,Rejected
1170,463,280,78,Applied
1171,463,1007,94,Interviewing
1172,463,1506,87,Technical Test
1173,463,1294,66,Technical Test
1174,464,1783,82,Applied
1175,465,615,96,Rejected
1176,465,2034,100,Applied
1177,465,1763,93,Rejected
1178,465,1672,100,Interviewing
1179,466,375,94,Interviewing
1180,467,1889,75,Rejected
1181,467,1558,97,Rejected
1182,467,974,68,Interviewing
1183,467,1988,70,Offered
1184,468,520,64,Technical Test
1185,468,1959,69,Offered
1186,468,1117,80,Offered
1187,468,460,76,Applied
1188,469,1971,85,Interviewing
1189,469,1410,65,Interviewing
1190,469,1272,89,Interviewing
1191,469,1586,91,Applied
1192,470,812,61,Interviewing
1193,471,1922,80,Offered
1194,471,1918,81,Technical Test
1195,471,1859,83,Technical Test
1196,471,1524,62,Rejected
1197,472,865,92,Offered
1198,472,1198,97,Rejected
1199,473,1810,91,Interviewing
1200,473,747,90,Technical Test
1201,473,1103,85,Offered
1202,473,207,65,Applied
1203,474,2041,97,Offered
1204,475,847,94,Applied
1205,475,1025,74,Applied
1206,475,409,76,Offered
1207,475,1099,63,Interviewing
1208,476,1370,95,Technical Test
1209,476,1140,68,Offered
1210,476,1041,78,Offered
1211,477,1975,95,Interviewing
1212,478,2027,89,Offered
1213,478,404,99,Applied
1214,479,732,69,Rejected
1215,480,1361,76,Rejected
1216,480,1056,71,Technical Test
1217,481,1575,82,Technical Test
1218,482,686,69,Interviewing
1219,483,741,83,Offered
1220,483,1520,63,Applied
1221,483,1280,92,Technical Test
1222,483,1406,81,Technical Test
1223,484,1035,61,Technical Test
1224,485,79,70,Technical Test
1225,485,538,86,Technical Test
1226,486,206,86,Technical Test
1227,486,1407,74,Offered
1228,487,1125,68,Offered
1229,487,1328,80,Interviewing
1230,488,1879,68,Technical Test
1231,489,205,75,Technical Test
1232,489,1849,72,Interviewing
1233,489,993,75,Applied
1234,490,549,88,Applied
1235,490,896,74,Technical Test
1236,490,52,84,Applied
1237,490,546,90,Applied
1238,491,891,70,Applied
1239,491,812,78,Rejected
1240,491,1140,87,Rejected
1241,491,243,60,Offered
1242,492,2096,65,Applied
1243,492,1676,82,Applied
1244,493,294,67,Interviewing
1245,493,1188,85,Interviewing
1246,493,1923,84,Offered
1247,493,1446,83,Interviewing
1248,494,970,100,Rejected
1249,495,360,100,Interviewing
1250,495,1897,72,Offered
1251,495,293,65,Offered
1252,495,148,77,Applied
1253,496,1742,75,Offered
1254,496,317,88,Rejected
1255,496,1597,79,Rejected
1256,496,181,76,Rejected
1257,497,921,90,Technical Test
1258,498,259,73,Applied
1259,499,1966,66,Offered
1260,500,399,95,Interviewing
1261,500,1099,68,Offered
1262,501,1247,67,Technical Test
1263,502,37,65,Applied
1264,502,1309,95,Rejected
1265,502,1293,82,Applied
1266,502,1989,80,Technical Test
1267,503,1342,91,Applied
1268,503,1974,82,Offered
1269,503,1807,88,Technical Test
1270,503,178,95,Offered
1271,504,1531,83,Rejected
1272,504,98,100,Offered
1273,504,637,70,Applied
1274,505,242,82,Technical Test
1275,506,533,66,Applied
1276,506,250,98,Rejected
1277,506,1388,72,Offered
1278,506,642,65,Technical Test
1279,507,1248,75,Technical Test
1280,507,385,96,Rejected
1281,508,1692,69,Technical Test
1282,509,1651,73,Applied
1283,509,923,71,Interviewing
1284,509,534,66,Rejected
1285,509,1473,74,Technical Test
1286,510,969,95,Applied
1287,510,1087,81,Rejected
1288,510,941,71,Offered
1289,511,959,80,Offered
1290,512,1435,93,Applied
1291,512,97,87,Applied
1292,512,104,85,Offered
1293,512,1233,89,Interviewing
1294,513,1650,67,Interviewing
1295,513,1042,91,Technical Test
1296,513,1767,71,Applied
1297,513,1058,81,Interviewing
1298,514,1528,80,Offered
1299,515,1034,72,Applied
1300,516,694,63,Offered
1301,516,673,68,Interviewing
1302,516,1323,93,Interviewing
1303,517,350,91,Technical Test
1304,517,1778,93,Applied
1305,518,1010,66,Applied
1306,518,994,67,Offered
1307,519,2054,90,Technical Test
1308,520,83,60,Technical Test
1309,520,1507,82,Technical Test
1310,520,449,73,Offered
1311,521,914,75,Interviewing
1312,521,537,92,Interviewing
1313,521,1724,85,Offered
1314,521,19,63,Rejected
1315,522,617,82,Rejected
1316,522,1767,96,Rejected
1317,523,633,91,Technical Test
1318,524,875,100,Rejected
1319,524,323,91,Applied
1320,524,1458,75,Interviewing
1321,524,1931,76,Interviewing
1322,525,1277,75,Applied
1323,525,204,86,Rejected
1324,525,528,96,Interviewing
1325,526,2098,74,Offered
1326,526,2089,91,Interviewing
1327,526,1911,99,Technical Test
1328,527,1264,81,Interviewing
1329,527,421,64,Rejected
1330,527,373,88,Applied
1331,527,957,88,Offered
1332,528,586,75,Technical Test
1333,528,1520,75,Interviewing
1334,528,1515,99,Rejected
1335,529,607,77,Interviewing
1336,529,1151,92,Rejected
1337,529,1361,98,Technical Test
1338,529,1792,61,Technical Test
1339,530,1714,70,Technical Test
1340,530,138,90,Rejected
1341,531,871,88,Applied
1342,531,1284,81,Applied
1343,531,1080,78,Interviewing
1344,532,958,100,Rejected
1345,533,562,88,Offered
1346,534,398,82,Applied
1347,535,736,96,Technical Test
1348,535,831,64,Offered
1349,535,946,70,Offered
1350,536,1703,92,Technical Test
1351,536,394,68,Applied
1352,536,2081,95,Offered
1353,537,941,62,Rejected
1354,538,290,98,Technical Test
1355,538,19,87,Technical Test
1356,538,765,74,Interviewing
1357,539,436,66,Offered
1358,539,2084,66,Technical Test
1359,539,1551,91,Rejected
1360,539,958,94,Offered
1361,540,1267,71,Technical Test
1362,540,764,80,Interviewing
1363,541,512,83,Technical Test
1364,542,1305,89,Rejected
1365,543,2025,76,Interviewing
1366,543,1191,92,Technical Test
1367,544,451,81,Rejected
1368,544,405,89,Applied
1369,545,1229,68,Offered
1370,545,1770,60,Rejected
1371,545,31,69,Technical Test
1372,546,1566,88,Offered
1373,546,2067,74,Applied
1374,547,579,92,Applied
1375,547,1820,85,Offered
1376,548,793,71,Offered
1377,548,687,87,Offered
1378,548,1751,92,Interviewing
1379,549,1255,95,Technical Test
1380,549,951,69,Offered
1381,549,715,95,Technical Test
1382,549,1462,76,Applied
1383,550,46,99,Technical Test
1384,550,776,77,Rejected
1385,550,729,85,Rejected
1386,551,1815,95,Rejected
1387,552,449,68,Interviewing
1388,552,1051,81,Applied
1389,552,1342,93,Applied
1390,552,590,68,Technical Test
1391,553,1492,69,Interviewing
1392,553,1160,77,Interviewing
1393,553,4,71,Rejected
1394,554,1000,74,Technical Test
1395,554,624,84,Interviewing
1396,555,317,87,Rejected
1397,555,1983,88,Offered
1398,556,55,96,Offered
1399,556,1854,76,Offered
1400,556,585,95,Interviewing
1401,556,751,83,Interviewing
1402,557,31,81,Offered
1403,557,1369,63,Applied
1404,558,800,73,Offered
1405,558,1829,71,Rejected
1406,558,57,86,Rejected
1407,558,503,64,Interviewing
1408,559,1533,95,Technical Test
1409,560,451,99,Offered
1410,560,734,73,Technical Test
1411,560,1150,77,Interviewing
1412,561,1773,93,Applied
1413,562,1758,93,Technical Test
1414,562,1222,71,Applied
1415,562,264,79,Rejected
1416,563,1176,61,Interviewing
1417,563,237,96,Rejected
1418,564,734,87,Technical Test
1419,565,243,86,Rejected
1420,566,320,88,Interviewing
1421,566,442,99,Offered
1422,566,2019,92,Interviewing
1423,567,492,69,Offered
1424,568,275,83,Offered
1425,568,950,83,Offered
1426,568,606,98,Offered
1427,569,798,98,Technical Test
1428,569,267,61,Rejected
1429,569,1097,95,Applied
1430,569,519,63,Technical Test
1431,570,1747,63,Technical Test
1432,570,2036,68,Technical Test
1433,570,2077,75,Interviewing
1434,570,1825,67,Offered
1435,571,319,88,Technical Test
1436,571,2086,74,Technical Test
1437,571,2095,69,Offered
1438,572,1824,64,Interviewing
1439,572,108,61,Interviewing
1440,572,1504,89,Applied
1441,572,1902,97,Rejected
1442,573,1293,89,Offered
1443,573,11,73,Applied
1444,574,467,66,Interviewing
1445,575,357,83,Offered
1446,575,560,88,Interviewing
1447,575,230,82,Technical Test
1448,575,1202,78,Technical Test
1449,576,272,93,Applied
1450,576,1178,90,Applied
1451,576,1065,93,Applied
1452,577,31,91,Offered
1453,577,2006,77,Interviewing
1454,578,1371,88,Interviewing
1455,578,1017,70,Rejected
1456,578,1958,62,Interviewing
1457,578,19,66,Interviewing
1458,579,1904,60,Technical Test
1459,580,2022,69,Interviewing
1460,580,1979,98,Rejected
1461,581,2042,80,Interviewing
1462,582,270,69,Interviewing
1463,582,1420,87,Rejected
1464,583,627,89,Applied
1465,584,250,69,Applied
1466,584,201,92,Applied
1467,584,758,86,Offered
1468,584,789,99,Technical Test
1469,585,935,89,Interviewing
1470,586,800,76,Rejected
1471,586,1660,89,Rejected
1472,587,678,83,Technical Test
1473,588,1119,71,Interviewing
1474,588,151,88,Technical Test
1475,588,1662,69,Technical Test
1476,589,1102,89,Interviewing
1477,589,2,66,Applied
1478,589,618,78,Technical Test
1479,589,1954,80,Interviewing
1480,590,945,79,Technical Test
1481,591,1908,89,Applied
1482,591,1712,74,Applied
1483,591,362,70,Rejected
1484,592,227,84,Applied
1485,592,587,61,Technical Test
1486,592,1188,90,Technical Test
1487,593,2053,99,Applied
1488,593,1219,70,Technical Test
1489,593,1247,75,Applied
1490,593,2002,73,Offered
1491,594,189,88,Interviewing
1492,594,1928,98,Technical Test
1493,594,1457,64,Rejected
1494,595,897,95,Technical Test
1495,595,1777,77,Interviewing
1496,596,1369,89,Applied
1497,597,1200,78,Technical Test
1498,597,1867,77,Technical Test
1499,598,1850,97,Offered
1500,599,1862,93,Offered
1501,599,1978,77,Technical Test
1502,599,1828,91,Offered
1503,600,553,66,Offered
1504,601,106,60,Applied
1505,602,322,76,Interviewing
1506,602,395,81,Interviewing
1507,603,1462,83,Applied
1508,603,1006,90,Applied
1509,604,573,61,Interviewing
1510,604,1437,63,Technical Test
1511,605,29,81,Rejected
1512,605,1314,67,Rejected
1513,605,1574,79,Rejected
1514,606,754,66,Rejected
1515,606,3,88,Applied
1516,606,79,76,Technical Test
1517,607,617,71,Offered
1518,607,1973,87,Interviewing
1519,608,1671,78,Technical Test
1520,608,1543,94,Interviewing
1521,609,121,76,Rejected
1522,609,385,91,Rejected
1523,610,1558,61,Interviewing
1524,610,765,79,Applied
1525,610,2042,88,Applied
1526,611,936,79,Offered
1527,611,1005,65,Technical Test
1528,611,113,79,Offered
1529,612,161,86,Interviewing
1530,612,164,67,Applied
1531,612,1527,99,Technical Test
1532,613,1902,88,Interviewing
1533,613,287,75,Applied
1534,613,1272,96,Offered
1535,613,1838,81,Applied
1536,614,1441,78,Rejected
1537,614,2063,60,Offered
1538,614,948,62,Applied
1539,614,2043,90,Applied
1540,615,382,89,Interviewing
1541,615,569,62,Applied
1542,616,405,69,Applied
1543,616,458,94,Applied
1544,617,1866,63,Offered
1545,617,565,86,Interviewing
1546,617,580,90,Offered
1547,617,1888,72,Rejected
1548,618,366,100,Offered
1549,618,957,81,Rejected
1550,619,1370,74,Rejected
1551,619,511,60,Applied
1552,619,694,76,Technical Test
1553,619,2045,86,Interviewing
1554,620,318,73,Offered
1555,620,1105,95,Interviewing
1556,620,1149,89,Offered
1557,620,334,80,Interviewing
1558,621,1042,97,Offered
1559,621,396,93,Offered
1560,621,822,96,Offered
1561,621,1313,95,Rejected
1562,622,1592,68,Applied
1563,622,98,65,Rejected
1564,622,1301,89,Rejected
1565,623,1287,95,Offered
1566,623,281,75,Rejected
1567,624,1313,100,Applied
1568,625,1337,92,Offered
1569,625,1477,89,Applied
1570,625,620,96,Rejected
1571,626,589,97,Applied
1572,626,1006,91,Technical Test
1573,626,520,81,Rejected
1574,626,1834,95,Technical Test
1575,627,1782,73,Technical Test
1576,627,1644,67,Technical Test
1577,628,743,75,Technical Test
1578,628,739,93,Interviewing
1579,629,374,70,Technical Test
1580,629,1955,89,Rejected
1581,629,523,64,Interviewing
1582,630,1609,89,Interviewing
1583,630,1647,99,Applied
1584,630,2099,76,Technical Test
1585,631,125,60,Applied
1586,631,560,87,Rejected
1587,631,1953,89,Offered
1588,632,737,64,Applied
1589,632,397,97,Interviewing
1590,632,2075,93,Applied
1591,632,642,94,Rejected
1592,633,462,77,Rejected
1593,634,1822,70,Technical Test
1594,634,922,75,Technical Test
1595,635,1679,94,Offered
1596,635,1356,76,Applied
1597,635,468,74,Technical Test
1598,636,1161,97,Offered
1599,637,2011,95,Interviewing
1600,637,528,88,Interviewing
1601,637,393,78,Interviewing
1602,638,1418,88,Applied
1603,638,1875,71,Interviewing
1604,638,782,99,Offered
1605,638,566,95,Applied
1606,639,1388,84,Interviewing
1607,639,1812,87,Technical Test
1608,639,1335,89,Applied
1609,640,486,99,Applied
1610,640,731,61,Applied
1611,640,51,83,Technical Test
1612,641,912,63,Offered
1613,641,1181,66,Technical Test
1614,641,816,65,Offered
1615,642,1354,92,Interviewing
1616,642,2019,60,Technical Test
1617,642,1121,80,Technical Test
1618,642,734,63,Technical Test
1619,643,1025,84,Offered
1620,644,1440,88,Rejected
1621,644,1365,83,Offered
1622,644,2059,62,Technical Test
1623,644,1726,89,Rejected
1624,645,1508,76,Applied
1625,645,1098,83,Applied
1626,645,952,87,Rejected
1627,646,1479,76,Offered
1628,646,951,73,Technical Test
1629,646,1207,87,Technical Test
1630,646,998,92,Technical Test
1631,647,723,95,Rejected
1632,647,1039,93,Rejected
1633,647,585,65,Interviewing
1634,648,1287,79,Applied
1635,648,324,93,Rejected
1636,648,2087,98,Rejected
1637,649,1569,99,Offered
1638,650,95,67,Interviewing
1639,651,824,73,Applied
1640,651,1387,73,Rejected
1641,651,172,97,Technical Test
1642,651,1517,65,Applied
1643,652,1553,79,Interviewing
1644,652,63,72,Technical Test
1645,652,1763,79,Interviewing
1646,653,1730,82,Applied
1647,653,1292,66,Offered
1648,653,1600,89,Offered
1649,653,1427,76,Offered
1650,654,1136,77,Rejected
1651,654,1120,77,Applied
1652,654,1487,77,Offered
1653,655,2053,90,Technical Test
1654,655,1948,77,Interviewing
1655,655,1166,93,Rejected
1656,656,2043,65,Offered
1657,656,2026,98,Technical Test
1658,657,133,95,Rejected
1659,658,964,60,Offered
1660,658,837,100,Applied
1661,658,1880,98,Rejected
1662,658,554,83,Offered
1663,659,102,84,Offered
1664,659,1662,71,Offered
1665,659,360,87,Interviewing
1666,659,1977,72,Interviewing
1667,660,2071,61,Rejected
1668,660,1386,74,Applied
1669,660,1162,60,Applied
1670,661,662,76,Interviewing
1671,661,1930,89,Offered
1672,661,502,90,Rejected
1673,661,1481,82,Applied
1674,662,5,71,Technical Test
1675,663,1605,75,Technical Test
1676,663,1760,77,Interviewing
1677,664,1960,91,Rejected
1678,664,1289,88,Applied
1679,664,226,90,Technical Test
1680,665,1058,85,Technical Test
1681,665,1750,62,Offered
1682,665,884,97,Rejected
1683,666,583,71,Rejected
1684,666,159,99,Applied
1685,666,1851,96,Technical Test
1686,666,757,71,Rejected
1687,667,1707,74,Offered
1688,667,1821,97,Offered
1689,667,2027,97,Rejected
1690,668,849,65,Interviewing
1691,668,866,71,Rejected
1692,668,1994,61,Applied
1693,668,1670,90,Technical Test
1694,669,784,61,Applied
1695,669,1195,76,Applied
1696,669,1431,67,Offered
1697,670,465,71,Applied
1698,670,423,75,Rejected
1699,671,95,90,Offered
1700,671,1096,77,Offered
1701,671,2067,80,Applied
1702,671,1673,87,Offered
1703,672,619,62,Interviewing
1704,672,2051,71,Applied
1705,672,653,74,Offered
1706,673,1703,64,Interviewing
1707,674,918,76,Applied
1708,674,1555,93,Applied
1709,674,456,92,Technical Test
1710,675,1047,100,Technical Test
1711,675,1233,61,Offered
1712,675,159,85,Offered
